@RELATION GitHub Community Health

@ATTRIBUTE seconds_since_created numeric
@ATTRIBUTE seconds_since_updated numeric
@ATTRIBUTE seconds_since_pushed numeric
@ATTRIBUTE size numeric
@ATTRIBUTE stargazers_count numeric
@ATTRIBUTE watchers_count numeric
@ATTRIBUTE primary_language {"Rust","JavaScript","PowerShell","TypeScript","PHP","Go","Jsonnet","Haskell","Java","Python",null,"HTML","C++","C","Shell","Swift","Ruby","Racket","Bicep","C#","Mustache","R","Kotlin","Zeek","Jupyter Notebook","Makefile","Dart","Common Lisp","Pascal","Erlang","Perl","QML","Emacs Lisp","Vue","CSS","Vala","Nim","MLIR","Dockerfile","ColdFusion","Nix","Batchfile","SCSS","Julia","mcfunction","Clojure","Roff","TeX","Scala","Vim script","ABAP","Rich Text Format","Ada","MQL5","CMake","Elixir","Smalltalk","Lean","NewLisp","SMT","wdl","Brainfuck","Tcl","Lua","MATLAB","Assembly","PostScript","HLSL","HolyC","Verilog","Starlark","Groovy","DM","Objective-C","Mathematica","Fortran","Logos","ZenScript","HCL","Puppet","reStructuredText","Jinja","ActionScript","Smarty","Liquid","OCaml","BitBake","XSLT","Reason","Scheme","Elm","Open Policy Agent","Less","GLSL","V","D","WebAssembly","Sass","Haxe","SourcePawn","AutoHotkey","Objective-C++","Xojo","SystemVerilog","ReScript","GDScript","Crystal","Squirrel","Svelte","Solidity","Prolog","YARA","Coq","Bluespec","MAXScript","Blade","Haml","Hack","PLpgSQL","Ren'Py","F#","YAML","Fluent","Rascal","Pony","OpenSCAD","CoffeeScript","Dafny","AutoIt","Game Maker Language","Markdown","Zig","Boogie","CodeQL","Q#","Chapel","EJS","Visual Basic .NET","Cuda","FreeBasic","Kaitai Struct","Nunjucks","Isabelle","Apex","Raku","Dhall","Agda","PureBasic","Stylus","YASnippet","AngelScript","Standard ML","RMarkdown","JSON","Modula-2","Handlebars","LLVM","Tea","Pike","Smali","Twig","G-code","TSQL","Gherkin","F*","Mercury","Futhark","RAML","BASIC","Stata","Meson","VBA","SQF","SaltStack","Component Pascal","Idris","AppleScript","Papyrus","M4","ATS"}
@ATTRIBUTE has_issues {"y","n"}
@ATTRIBUTE has_projects {"y","n"}
@ATTRIBUTE has_downloads {"y","n"}
@ATTRIBUTE has_wiki {"y","n"}
@ATTRIBUTE has_pages {"y","n"}
@ATTRIBUTE forks_count numeric
@ATTRIBUTE open_issues_count numeric
@ATTRIBUTE license {"Non-standard","MIT","Unlicense","None","Apache-2.0","GPL-2.0","GPL-3.0","AGPL-3.0","BSD-2-Clause","CC0-1.0","LGPL-2.1","BSD-3-Clause","MPL-2.0","CC-BY-4.0","CC-BY-SA-4.0","ISC","WTFPL","Zlib","LGPL-3.0","BSL-1.0","UPL-1.0","EPL-2.0","BSD-3-Clause-Clear","LPPL-1.3c","EPL-1.0","MIT-0","Artistic-2.0","EUPL-1.2","0BSD","OSL-3.0","ECL-2.0","OFL-1.1","AFL-3.0"}
@ATTRIBUTE topics_count numeric
@ATTRIBUTE workflows_count numeric
@ATTRIBUTE readme_size numeric
@ATTRIBUTE has_code_of_conduct {"y","n"}
@ATTRIBUTE has_contributing {"y","n"}
@ATTRIBUTE has_support_file {"y","n"}
@ATTRIBUTE has_funding_file {"y","n"}
@ATTRIBUTE has_security_file {"y","n"}
@ATTRIBUTE has_codeowners {"y","n"}
@ATTRIBUTE has_changelog {"y","n"}
@ATTRIBUTE has_codespaces {"y","n"}
@ATTRIBUTE has_discussions {"y","n"}
@ATTRIBUTE uses_dependabot {"y","n"}
@ATTRIBUTE has_issue_template {"y","n"}
@ATTRIBUTE has_pull_request_template {"y","n"}
@ATTRIBUTE languages_count numeric
@ATTRIBUTE primary_language_ratio numeric
@ATTRIBUTE has_deployments {"y","n"}
@ATTRIBUTE environments_count numeric
@ATTRIBUTE has_releases {"y","n"}
@ATTRIBUTE labels_count numeric
@ATTRIBUTE milestones_count numeric
@ATTRIBUTE contributor_count numeric

@DATA
218553346,179858,179861,11493,123,123,"JavaScript","y","n","y","n","n",68,35,"AGPL-3.0",4,4,0,"n","n","n","n","n","n","y","n","n","y","y","n",5,0.6124409922294166,"n",0,"y",37,0,1
21012169,179864,179866,7606,110,110,?,"y","y","y","y","n",13,1,"None",6,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,1
59227789,179873,179876,3069,32,32,"Pascal","y","y","y","y","n",11,0,"None",7,0,4214,"n","n","n","n","n","n","n","n","y","n","n","n",1,1,"n",0,"n",9,0,1
73122825,179884,179885,12021,16,16,"PHP","y","y","y","y","n",2,20,"None",0,1,0,"n","n","n","n","n","n","y","n","n","n","n","y",4,0.9303833442533499,"n",0,"y",9,2,1
15554044,179352,179887,14128,951,951,"Java","y","y","y","y","n",125,67,"GPL-2.0",8,1,2132,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.42281052657759466,"n",0,"y",19,3,1
173247754,179885,179889,310428,2479,2479,"Python","y","y","y","y","n",1740,2129,"MIT",3,0,0,"y","y","n","n","n","y","n","n","n","n","n","y",14,0.945498009069134,"n",0,"y",418,108,1
92442317,179891,179883,85033,375,375,"Go","y","y","y","y","n",96,127,"MPL-2.0",6,0,0,"n","n","n","n","n","n","y","n","n","n","n","n",6,0.9708339574283955,"n",0,"y",16,7,1
98120300,179895,179898,19034,144,144,"Python","y","y","y","y","n",17,0,"None",0,0,269,"n","n","n","n","n","n","n","n","n","n","n","n",7,0.49498915710639807,"n",0,"n",8,0,1
28929835,179896,179799,5424,372,372,"Kotlin","y","n","y","n","n",16,20,"GPL-3.0",5,1,0,"n","y","n","y","n","n","n","n","y","n","n","n",4,0.9434906331721593,"n",0,"y",10,4,1
43486374,179897,179900,2802878,42,42,"RMarkdown","y","n","y","n","n",33,0,"MIT",7,0,0,"n","n","n","y","n","n","n","n","n","n","n","n",3,0.8553327726076457,"n",0,"y",9,0,1
56136797,179910,179912,52160,38,38,"HTML","y","y","y","y","y",17,5,"MIT",6,1,373,"n","n","n","n","n","n","n","n","n","n","n","n",11,0.5502531616765745,"y",1,"y",11,0,1
140095476,179909,179914,155732,594,594,"HTML","y","n","y","n","n",1136,309,"Apache-2.0",2,0,0,"n","y","y","n","n","y","n","n","n","n","n","y",10,0.9920643044039893,"y",1,"n",58,22,1
7508954,179922,179680,120700,19,19,"SCSS","y","y","y","n","y",32,4,"Apache-2.0",2,1,0,"y","n","n","n","n","n","n","n","n","n","n","n",6,0.3655587011988396,"y",1,"n",9,0,1
68610547,179924,179928,19009,18,18,"Python","y","y","y","y","n",47,2,"Apache-2.0",3,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.6118212024932697,"n",0,"y",8,0,1
322346507,179928,179930,163006,23,23,"HTML","y","y","y","y","y",14,1,"None",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.9858322150271943,"y",1,"n",0,0,1
4097463,179937,179935,7487,61,61,"SCSS","y","n","y","n","n",21,0,"MIT",2,1,0,"n","n","n","n","n","n","y","n","n","n","n","n",3,0.49916072177926984,"n",0,"y",10,0,1
20336761,179937,179942,199961,275,275,"HTML","y","y","y","n","n",615,203,"Non-standard",0,9,0,"y","n","n","n","n","y","n","n","y","y","n","n",1,1,"n",0,"n",21,0,1
207207570,179942,179946,11461,986,986,"Dart","y","y","y","y","y",295,225,"BSD-3-Clause",0,1,1618,"y","y","n","n","n","n","n","n","n","n","n","n",6,0.7128925438781271,"n",0,"n",39,26,1
54010134,179943,179948,380112,5922,5922,"C++","y","y","y","y","y",654,58,"Apache-2.0",10,7,3186,"y","y","n","n","n","y","y","n","y","n","n","y",11,0.3917682002211321,"y",1,"y",16,3,1
95220555,179954,179957,8583,60,60,"Java","y","y","y","y","n",8,0,"Non-standard",20,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.6955018571965256,"n",0,"y",9,0,1
109811319,179955,179959,199006,2055,2055,"Rust","y","y","y","n","y",105,121,"Non-standard",6,40,0,"n","y","n","y","n","n","n","n","y","y","n","n",6,0.9708325199343059,"y",1,"y",25,1,1
73617673,179957,179962,21199,17907,17907,"Rust","y","n","y","n","n",759,287,"ISC",12,4,0,"y","y","n","y","n","n","n","n","y","y","n","y",5,0.9668611468009071,"n",0,"y",24,5,1
56749663,179965,179928,18791,12,12,"JavaScript","y","y","y","y","y",3,20,"None",0,0,449,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.709585121602289,"y",1,"n",10,0,1
73080986,179969,179972,50314,22,22,"Shell","y","y","y","y","n",7,2,"None",1,0,460,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",8,0,1
6080765,179979,179982,21895,11,11,"Kotlin","y","y","y","y","n",0,0,"None",0,0,0,"n","n","n","y","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
88839895,179989,179992,473,131,131,?,"y","y","y","y","n",10,0,"None",16,0,13571,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",8,0,1
95522611,179989,179992,9675,84,84,"JavaScript","y","y","y","y","y",98,2,"None",2,2,451,"y","n","n","n","n","n","n","n","n","n","n","n",4,0.9424003638675535,"y",1,"y",12,0,1
31096669,180019,180022,12960,66,66,"TypeScript","y","y","y","y","n",4,0,"MIT",7,3,1149,"y","n","n","n","n","n","y","n","y","y","n","n",3,0.922207534699273,"y",2,"y",15,0,1
143041526,179976,180042,6320,183,183,"PHP","y","y","y","y","y",179,50,"Apache-2.0",5,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.9102327103874039,"y",1,"y",12,0,1
169553023,180046,180050,537,750,750,"Go","y","y","y","y","n",846,7,"Apache-2.0",1,0,0,"n","y","n","n","n","y","n","n","n","n","n","n",11,0.2981104826092189,"n",0,"n",13,0,1
947466,180057,180059,103,15,15,"Emacs Lisp","y","y","y","y","n",0,1,"Apache-2.0",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.4972883597883598,"n",0,"n",9,0,1
34217205,180069,180072,468,851,851,"JavaScript","y","y","y","y","n",38,2,"MIT",5,2,0,"n","n","n","y","n","n","n","n","y","n","n","n",1,1,"n",0,"y",10,0,1
95105511,179698,180073,16142,344,344,"Go","y","y","y","y","n",114,15,"Apache-2.0",3,4,3807,"n","n","n","n","n","n","n","n","n","y","n","n",3,0.8932613862658187,"n",0,"y",14,0,1
98892331,180076,180076,1329,130,130,"JavaScript","y","y","y","y","n",19,1,"MIT",0,1,1189,"n","n","n","y","n","n","n","n","n","n","n","n",1,1,"n",0,"n",10,0,1
9587161,180090,180093,6203,18,18,"CSS","y","y","y","y","y",3,0,"None",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.43860110439127004,"y",1,"n",9,0,1
43022189,180094,180097,2516,22,22,"PHP","y","y","y","y","n",0,0,"BSD-3-Clause",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.9848368932580518,"n",0,"y",9,0,1
43180807,180102,180105,222,76,76,"Go","y","n","y","n","n",33,3,"Apache-2.0",5,1,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9727590365171145,"n",0,"n",9,0,1
21031752,180109,180105,1080,132,132,"TypeScript","y","y","y","y","n",24,3,"MIT",5,1,0,"n","n","n","n","n","n","n","n","y","n","n","n",4,0.8333581201665675,"n",0,"y",10,0,1
11175943,180113,180115,10875,49,49,"JSON","y","y","y","y","n",0,0,"MIT",0,0,552,"n","n","n","n","n","n","y","n","n","n","n","n",1,1,"n",0,"n",9,0,1
21704095,180114,180117,270024,52,52,"C++","y","y","y","y","n",11,7,"GPL-3.0",0,0,0,"n","n","n","y","n","n","n","n","y","n","n","n",6,0.9518050733537712,"n",0,"y",10,1,1
69920179,180115,180091,1174,95,95,"Kotlin","y","n","y","n","n",5,5,"GPL-3.0",3,1,1377,"n","n","n","n","n","n","n","n","y","n","n","n",3,0.8068776708746486,"n",0,"n",8,0,1
40225549,180122,179839,1218654,23,23,"HTML","y","n","y","y","y",34,15,"Apache-2.0",0,1,311,"n","y","n","n","n","n","n","n","n","n","n","n",4,0.6557070595997361,"y",1,"n",24,0,1
4804856,180127,180129,133690,73,73,"TypeScript","y","y","y","y","n",26,20,"Apache-2.0",14,4,1096,"y","y","n","n","n","n","n","n","y","n","n","n",11,0.8462492729572642,"n",0,"n",16,1,1
232969872,180152,180155,2097,12,12,"HTML","y","y","y","y","y",6,1,"None",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.37595552466990967,"y",1,"n",7,0,1
33111509,180156,180158,427508,34,34,"C","y","y","y","y","n",10,23,"Non-standard",0,0,0,"n","n","n","y","n","n","n","n","n","n","n","n",10,0.47435185319172857,"n",0,"n",9,1,1
25667642,180165,180167,2281,12,12,"Solidity","y","y","y","y","n",2,6,"Non-standard",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.6002477766612335,"n",0,"n",9,0,1
64959037,180168,179779,74249,15762,15762,"C","y","y","y","y","n",3974,368,"AGPL-3.0",8,0,0,"y","y","n","n","n","n","n","n","y","n","n","n",22,0.532461007391878,"n",0,"y",15,2,1
202490976,180171,180174,3024,291,291,"C","y","y","y","y","y",53,8,"MIT",3,1,3286,"n","n","n","n","n","n","y","n","n","n","n","n",6,0.9559995535986506,"y",1,"y",7,3,1
91163793,180170,179495,11720,23,23,"JavaScript","y","y","y","n","n",23,66,"MIT",7,2,4224,"n","y","n","n","n","n","n","n","y","n","n","y",7,0.811045548965891,"y",2,"y",53,5,1
54331828,180196,180199,6976,36,36,"JavaScript","y","y","y","y","n",17,4,"MIT",4,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.6910886961794261,"n",0,"n",10,0,1
34279014,180198,180200,346,12,12,"Ruby","y","y","y","y","n",9,0,"MIT",0,0,248,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
4189124,180212,180214,2440,28,28,?,"y","y","y","y","n",11,0,"None",4,0,596,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,1
27378106,180227,180212,18389,202,202,"Rust","y","y","y","y","n",30,2,"Apache-2.0",0,2,1618,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.6508938141635611,"n",0,"y",10,0,1
246697123,180231,179970,14627,46,46,"PHP","y","n","y","n","n",63,35,"Non-standard",0,0,3775,"n","n","n","n","n","n","n","n","n","n","n","y",6,0.7537308326335106,"n",0,"y",7,3,1
55231702,180246,180249,1885,1836,1836,"Rust","y","n","y","n","n",177,59,"MIT",0,2,2876,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.8543214242842373,"n",0,"y",9,0,1
199203008,180255,180258,32038,915,915,"PowerShell","y","y","y","y","y",235,93,"LGPL-3.0",7,0,0,"n","n","n","n","n","n","n","n","y","n","n","y",4,0.9159690879517013,"y",1,"y",11,18,1
30394298,180261,180260,27966,52,52,"Jinja","y","n","y","y","y",10,4,"Apache-2.0",6,6,830,"n","n","n","n","n","y","n","n","n","n","n","n",2,0.7506065016982048,"y",1,"n",19,0,1
158749475,180259,180264,33660,6514,6514,"Shell","y","y","n","n","y",1322,299,"Apache-2.0",6,3,0,"y","y","n","n","n","n","n","n","n","n","n","n",13,0.3049469656384708,"y",1,"n",20,3,1
105515509,180264,180108,1695,97,97,"R","y","n","y","n","y",5,34,"None",4,8,1210,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"y",10,4,1
43599331,180271,179647,443179,26,26,"Vue","y","n","y","n","n",14,2,"MIT",3,11,2265,"y","y","n","n","n","n","n","y","n","n","n","y",7,0.8693499494120248,"y",1,"n",14,0,1
143472293,180274,180277,9653,45,45,"C++","y","n","y","y","n",37,17,"Non-standard",2,2,0,"n","y","n","n","n","n","n","n","n","n","n","n",7,0.8686715752692579,"n",0,"y",20,6,1
2949469,180104,180278,183,13,13,"Python","y","y","y","y","n",43,2,"Unlicense",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",7,0.36431216258232285,"n",0,"n",10,0,1
73608695,180276,180001,6727,953,953,"Kotlin","y","y","y","y","n",261,70,"Apache-2.0",6,4,0,"y","y","y","n","n","n","n","n","n","y","n","y",1,1,"n",0,"y",32,1,1
72440089,180277,180280,98487,51,51,"PowerShell","y","n","y","n","n",265,86,"Non-standard",3,0,975,"y","n","n","n","n","y","n","n","n","n","n","n",1,1,"n",0,"n",23,0,1
17217782,180288,180291,785,12,12,"JavaScript","y","y","y","y","n",1,0,"Apache-2.0",6,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.9890192123114965,"y",1,"n",8,0,1
280256312,180296,180299,1747,13,13,"Java","y","y","y","y","n",12,0,"Non-standard",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9945613250117966,"n",0,"y",8,72,1
61263341,180296,180300,1916,118,118,"C","y","n","y","n","n",2,1,"GPL-2.0",2,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9389851548112046,"n",0,"n",9,0,1
80551115,180288,180312,1022116,40,40,"PHP","y","y","y","n","n",76,5,"Non-standard",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.5552152291771072,"n",0,"n",8,0,1
142692019,179983,180329,99097,15,15,"Python","y","y","y","y","y",6,57,"BSD-3-Clause",7,6,3382,"y","y","n","n","n","n","y","n","y","y","n","y",3,0.996534116958394,"y",1,"y",28,4,1
211787397,179699,180330,27683,7337,7337,"Go","y","y","y","y","n",1027,27,"GPL-3.0",16,0,0,"n","y","n","n","n","n","n","n","n","n","n","n",6,0.8943973926231682,"n",0,"y",13,0,1
41279326,180325,180335,1048081,262,262,?,"y","y","y","n","y",31,0,"MIT",20,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"y",1,"y",12,2,1
48089788,180347,180350,46941,110,110,"Rust","y","y","y","y","n",13,6,"MIT",4,3,0,"n","n","n","y","n","n","n","n","n","y","n","n",2,0.9721948055610389,"y",1,"y",9,0,1
94820301,180352,180356,27996,4488,4488,"JavaScript","y","y","y","y","n",438,140,"MIT",13,1,0,"y","y","n","n","n","n","y","n","n","y","y","y",4,0.9987754211881262,"n",0,"y",14,1,1
75762592,180353,180151,53994,739,739,"JavaScript","y","y","y","y","n",269,220,"Apache-2.0",0,1,0,"n","n","n","n","n","y","n","n","n","n","n","n",10,0.48036585936877646,"n",0,"y",15,3,1
115354274,180356,179472,24160,289,289,"Apex","y","y","y","y","y",267,91,"Non-standard",8,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",10,0.7762875675339892,"y",1,"n",26,2,1
26794630,180375,179612,24326,47,47,"Java","y","y","y","y","n",9,33,"None",7,11,0,"n","n","n","n","n","y","y","n","n","n","n","n",6,0.6201980654076462,"n",0,"y",20,0,1
72404191,179606,180380,24147,194,194,"Python","y","y","y","y","n",23,0,"MIT",5,0,1101,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.6031334021002079,"y",2,"n",8,0,1
64668284,180400,180402,1998,486,486,"JavaScript","y","y","y","y","n",70,28,"Non-standard",0,0,2346,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.8720653184633911,"n",0,"y",9,0,1
240133024,180402,180404,117306,400,400,"C","y","n","y","y","n",55,69,"GPL-3.0",20,0,0,"n","n","n","y","n","y","n","n","n","n","n","n",5,0.993569336275593,"y",1,"y",6,0,1
166306673,180401,180405,11799,92,92,"Shell","n","n","y","n","n",39,0,"MIT",0,1,0,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.9764322165994064,"n",0,"n",7,0,1
22146334,180404,180408,2329,926,926,"Shell","y","y","y","y","n",82,9,"Apache-2.0",3,0,0,"y","y","n","n","y","n","n","n","n","n","n","y",5,0.647861229805921,"n",0,"n",21,2,1
182773623,179772,180409,6048,6218,6218,"ActionScript","y","y","y","n","n",502,28,"Non-standard",0,1,741,"n","n","n","n","n","n","n","n","n","n","n","y",5,0.522248506726409,"n",0,"y",9,0,1
13564568,180409,180412,553,14,14,"Python","y","y","y","y","y",8,5,"MIT",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"n",9,0,1
212137005,180412,180415,25183,258,258,"SMT","y","y","y","y","n",31,21,"Non-standard",5,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.5979541036410384,"n",0,"y",36,3,1
3976891,180417,180420,5092,20,20,"Python","y","y","y","y","n",5,1,"None",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
3490046,180421,180420,236,18,18,"TypeScript","y","y","y","y","n",0,0,"Apache-2.0",0,0,626,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9156456920819952,"n",0,"n",9,0,1
19258791,180424,180249,8656,570,570,"TypeScript","y","y","y","y","y",39,1,"Apache-2.0",0,3,0,"n","y","n","n","n","n","y","n","y","n","n","n",6,0.6380535275144451,"y",2,"n",9,0,1
15801865,180432,180435,28459,67,67,"C","y","y","y","y","n",9,0,"Non-standard",0,0,0,"n","n","n","y","n","n","n","n","y","n","n","n",19,0.8825204475524928,"n",0,"n",9,0,1
89091180,180436,180437,238,29,29,"C#","y","y","y","y","n",12,1,"MIT",2,0,0,"y","y","n","n","n","n","y","n","n","n","y","y",2,0.6075063613231552,"n",0,"y",13,0,1
73582570,180435,180438,3808,209,209,"Python","y","n","y","y","n",13,0,"Apache-2.0",12,2,0,"n","y","n","n","n","n","y","n","n","n","n","y",13,0.26347251639123537,"n",0,"y",14,1,1
150887242,180444,180447,21513,376,376,"JavaScript","y","n","y","y","n",89,67,"AGPL-3.0",6,2,0,"n","n","n","n","n","n","y","n","n","y","n","n",5,0.6454186547602164,"n",0,"y",28,35,1
237717115,180455,180458,1323,235,235,"C","y","y","y","n","n",90,9,"GPL-3.0",5,0,511,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9924864857442338,"n",0,"n",7,0,1
138258541,180456,180455,2450,181,181,"JavaScript","y","y","y","y","n",160,14,"MIT",8,0,3403,"y","n","n","n","n","n","n","n","n","n","n","n",5,0.8632030402902876,"n",0,"y",19,0,1
146139209,180475,180448,399,93,93,"JavaScript","y","n","y","n","n",24,17,"MIT",2,1,0,"n","n","n","n","n","n","y","n","n","n","n","n",1,1,"n",0,"n",13,0,1
37134046,180476,180475,1220,41,41,"Lean","y","y","y","y","y",73,0,"MIT",0,2,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9850888258781321,"y",1,"n",9,0,1
7337571,180482,180486,672957,15,15,"Lua","y","y","y","n","n",4,2,"Non-standard",0,1,195,"n","n","n","y","n","n","n","n","y","n","n","n",1,1,"n",0,"n",12,0,1
8154931,180485,180488,1152,11,11,"GLSL","y","y","y","n","n",0,0,"GPL-3.0",5,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
103892048,180484,180483,73457,12,12,"TypeScript","y","y","y","y","y",5,7,"None",0,1,0,"n","y","n","n","n","n","n","n","n","n","n","n",5,0.9447107821773265,"y",1,"y",9,0,1
209217210,180485,180489,428516,286,286,"Python","y","y","y","y","n",230,36,"None",0,2,3329,"y","y","n","n","n","n","n","n","n","n","n","n",5,0.9996608154330613,"n",0,"y",9,8,1
93294659,180485,180491,60906,3247,3247,"C#","y","y","y","y","n",967,0,"Apache-2.0",20,1,0,"n","n","n","y","n","n","n","n","n","n","n","n",6,0.978879840187413,"y",1,"n",24,0,1
57291626,180501,180503,50593,81,81,"PHP","y","y","y","y","n",9,50,"GPL-3.0",9,0,0,"n","n","n","y","n","n","y","n","n","n","n","y",8,0.8740964678794163,"n",0,"y",34,6,1
18223822,180504,180507,25120,30,30,"Shell","y","y","y","y","n",0,0,"GPL-3.0",0,0,0,"n","n","n","y","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
2321662,180505,180447,193,17,17,"Python","y","y","y","y","y",3,7,"GPL-3.0",4,0,2783,"n","y","n","n","n","n","n","n","y","n","n","n",1,1,"y",1,"n",9,0,1
17895726,180519,180514,127,30,30,"Kotlin","y","y","y","y","n",10,0,"Apache-2.0",0,1,1164,"n","n","n","n","n","n","n","n","n","y","n","n",2,0.9997426080241949,"n",0,"n",12,0,1
162893030,180532,180507,46630,562,562,"PHP","y","n","y","n","y",145,42,"AGPL-3.0",8,8,0,"n","y","n","n","n","n","y","n","y","y","n","n",7,0.5084316202412666,"y",2,"y",36,15,1
91630050,180538,180541,58502,52,52,"Dockerfile","y","y","y","y","y",27,18,"Non-standard",5,1,5766,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.8595019835488715,"y",1,"n",10,0,1
56241349,180564,180567,2883,135,135,"Go","y","y","y","y","y",13,16,"None",5,2,4311,"n","y","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"n",10,0,1
262833926,180544,180573,199353,47264,47264,"TypeScript","y","y","y","y","n",17751,2265,"Apache-2.0",9,3,0,"y","y","n","n","n","n","n","n","n","n","y","y",4,0.9046015372710282,"y",1,"y",94,23,1
55299767,180575,180577,56035,35,35,"JavaScript","y","y","y","n","n",3,23,"Non-standard",6,6,0,"y","y","n","y","n","y","n","n","y","y","n","n",4,0.7727134780680577,"y",6,"n",8,0,1
69552775,180575,180098,125754,149,149,"JavaScript","y","y","y","y","n",47,2,"None",10,0,1928,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.4764546228975573,"n",0,"y",9,0,1
103516881,179360,180580,53706,6311,6311,"Go","y","y","y","y","n",1027,328,"Apache-2.0",13,5,0,"n","y","n","n","n","n","n","n","y","n","n","y",6,0.9722114413306853,"n",0,"y",90,12,1
37344976,180581,180584,2913216,18,18,"Java","y","y","y","y","y",3,0,"Apache-2.0",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"y",9,0,1
71060250,180585,180587,485,19,19,"Shell","y","y","y","y","n",17,0,"GPL-3.0",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.8139897126913893,"n",0,"n",8,0,1
150818851,180592,180595,15305,279,279,"JavaScript","y","y","y","n","n",60,192,"AGPL-3.0",14,2,1245,"n","y","n","y","n","n","y","n","n","n","n","n",7,0.687268720720573,"y",1,"y",23,8,1
12879911,180598,180601,13252,34,34,"TypeScript","y","n","y","y","n",26,3,"AGPL-3.0",7,3,0,"n","y","n","n","n","n","n","n","n","n","n","y",7,0.8954690028310456,"n",0,"n",23,0,1
287700503,180593,179448,34231,35883,35883,"Java","y","y","y","y","n",23914,833,"Apache-2.0",1,1,3525,"y","y","n","n","y","n","n","n","n","n","n","y",5,0.9950340009692203,"y",1,"y",53,40,1
115637888,180606,180609,7138,13,13,"PHP","y","n","y","n","n",2,7,"GPL-3.0",3,4,0,"n","n","n","n","n","n","n","n","n","y","n","n",9,0.786127820492441,"n",0,"n",12,0,1
50029731,180614,180617,208,127,127,"Go","y","y","y","y","n",14,1,"Apache-2.0",0,3,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.938358198725125,"n",0,"y",9,0,1
24336654,180622,180179,9319,484,484,"C++","y","n","y","y","y",48,31,"Apache-2.0",7,8,0,"y","y","n","n","y","n","n","n","y","n","y","y",11,0.6670284444093393,"y",2,"y",31,1,1
54484609,180630,180632,5061,42,42,"Python","y","y","y","n","y",7,1,"MIT",19,0,0,"y","n","n","n","n","n","n","n","y","n","n","n",3,0.6692801661717596,"y",1,"y",9,0,1
8738460,180633,180635,15189,20,20,"Python","y","y","y","y","n",8,5,"None",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.999876249859452,"n",0,"n",9,0,1
42432295,180638,180641,222803,142,142,"Jupyter Notebook","y","y","y","y","n",29,1,"Non-standard",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","y",3,0.9736241092410709,"n",0,"n",9,0,1
